 -19.0035 -15.4764 -14.8711 -14.5896 -14.4436 -14.3892 -14.3823 -14.3435 -14.3216 -14.3751 -14.2054 -13.9887 -13.8805 -13.8187 -13.8026 -13.8268 -13.8959 -14.0513 -14.3795 -15.6948
 -15.4764 -14.3435 -12.9362 -12.2427 -11.8086 -11.5145 -11.2854 -11.0981 -11.0002 -10.8753 -10.6217 -10.4662 -10.3583 -10.2906 -10.274 -10.3102 -10.4355 -10.8956 -11.524 inf
 -14.8711 -12.9362 -11.7082 -11.1455 -10.8455 -10.6874 -10.5474 -10.4541 -10.4414 -10.1697 -9.97082 -9.84935 -9.78752 -9.75973 -9.80494 -9.9529 -10.4476 -11.0716 inf inf
 -14.5896 -12.2427 -11.1455 -10.6969 -10.4967 -10.4013 -10.2902 -10.2434 -10.1514 -9.82174 -9.65931 -9.55166 -9.53199 -9.56514 -9.71517 -10.2243 -10.8491 inf inf inf
 -14.4436 -11.8086 -10.8455 -10.4967 -10.4194 -10.3408 -10.1969 -10.1966 -9.86449 -9.6146 -9.49417 -9.43452 -9.44462 -9.58335 -10.0987 -10.7369 inf inf inf inf
 -14.3892 -11.5145 -10.6874 -10.4013 -10.3408 -10.4767 -10.3359 -10.1751 -9.72496 -9.51052 -9.4447 -9.42198 -9.54079 -10.0399 -10.6783 inf inf inf inf inf
 -14.3823 -11.2854 -10.5474 -10.2902 -10.1969 -10.3359 -10.7062 -10.106 -9.68639 -9.52683 -9.46777 -9.55775 -10.0368 -10.677 inf inf inf inf inf inf
 -14.3435 -11.0981 -10.4541 -10.2434 -10.1966 -10.1751 -10.106 -10.1947 -9.79401 -9.6178 -9.64173 -10.0732 -10.7306 inf inf inf inf inf inf inf
 -14.3216 -11.0002 -10.4414 -10.1514 -9.86449 -9.72496 -9.68639 -9.79401 -10.0378 -9.89005 -10.2299 -10.8573 inf inf inf inf inf inf inf inf
 -14.3751 -10.8753 -10.1697 -9.82174 -9.6146 -9.51052 -9.52683 -9.6178 -9.89005 -10.638 -11.1396 inf inf inf inf inf inf inf inf inf
 -14.2054 -10.6217 -9.97082 -9.65931 -9.49417 -9.4447 -9.46777 -9.64173 -10.2299 -11.1396 inf inf inf inf inf inf inf inf inf inf
 -13.9887 -10.4662 -9.84935 -9.55166 -9.43452 -9.42198 -9.55775 -10.0732 -10.8573 inf inf inf inf inf inf inf inf inf inf inf
 -13.8805 -10.3583 -9.78752 -9.53199 -9.44462 -9.54079 -10.0368 -10.7306 inf inf inf inf inf inf inf inf inf inf inf inf
 -13.8187 -10.2906 -9.75973 -9.56514 -9.58335 -10.0399 -10.677 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.8026 -10.274 -9.80494 -9.71517 -10.0987 -10.6783 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.8268 -10.3102 -9.9529 -10.2243 -10.7369 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.8959 -10.4355 -10.4476 -10.8491 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.0513 -10.8956 -11.0716 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3795 -11.524 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -15.6948 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
