 -17.1207 -14.0631 -13.5368 -13.2705 -13.1298 -13.0583 -13.066 -13.0625 -13.0822 -13.2028 -13.0846 -12.8792 -12.7906 -12.7704 -12.782 -12.839 -12.9525 -13.1517 -13.5433 -15.12
 -14.0631 -12.9867 -12.1146 -11.5402 -11.2424 -11.0559 -10.9448 -10.8648 -10.8314 -10.8115 -10.6539 -10.5484 -10.4819 -10.3793 -10.3094 -10.2761 -10.3791 -10.834 -11.6587 inf
 -13.5368 -12.1146 -12.3558 -11.6492 -11.1706 -10.8649 -10.6533 -10.4813 -10.3868 -10.1093 -9.89374 -9.75927 -9.66973 -9.62635 -9.68483 -9.84252 -10.3493 -11.205 inf inf
 -13.2705 -11.5402 -11.6492 -11.3154 -10.5996 -10.2719 -10.0679 -9.98691 -9.90088 -9.62199 -9.47055 -9.3848 -9.34102 -9.40903 -9.5518 -10.0926 -10.9712 inf inf inf
 -13.1298 -11.2424 -11.1706 -10.5996 -10.1881 -10.0036 -9.85535 -9.8843 -9.5971 -9.38982 -9.2556 -9.22523 -9.25263 -9.41017 -9.96138 -10.8411 inf inf inf inf
 -13.0583 -11.0559 -10.8649 -10.2719 -10.0036 -9.94136 -9.89424 -9.80565 -9.4154 -9.25043 -9.18091 -9.18717 -9.3217 -9.87612 -10.7758 inf inf inf inf inf
 -13.066 -10.9448 -10.6533 -10.0679 -9.85535 -9.89424 -10.2427 -9.73678 -9.37535 -9.2195 -9.19421 -9.32197 -9.84182 -10.7753 inf inf inf inf inf inf
 -13.0625 -10.8648 -10.4813 -9.98691 -9.8843 -9.80565 -9.73678 -9.77395 -9.4687 -9.2945 -9.38202 -9.89071 -10.8053 inf inf inf inf inf inf inf
 -13.0822 -10.8314 -10.3868 -9.90088 -9.5971 -9.4154 -9.37535 -9.4687 -9.68918 -9.59035 -9.99506 -10.9072 inf inf inf inf inf inf inf inf
 -13.2028 -10.8115 -10.1093 -9.62199 -9.38982 -9.25043 -9.2195 -9.2945 -9.59035 -10.3515 -11.1792 inf inf inf inf inf inf inf inf inf
 -13.0846 -10.6539 -9.89374 -9.47055 -9.2556 -9.18091 -9.19421 -9.38202 -9.99506 -11.1792 inf inf inf inf inf inf inf inf inf inf
 -12.8792 -10.5484 -9.75927 -9.3848 -9.22523 -9.18717 -9.32197 -9.89071 -10.9072 inf inf inf inf inf inf inf inf inf inf inf
 -12.7906 -10.4819 -9.66973 -9.34102 -9.25263 -9.3217 -9.84182 -10.8053 inf inf inf inf inf inf inf inf inf inf inf inf
 -12.7704 -10.3793 -9.62635 -9.40903 -9.41017 -9.87612 -10.7753 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -12.782 -10.3094 -9.68483 -9.5518 -9.96138 -10.7758 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -12.839 -10.2761 -9.84252 -10.0926 -10.8411 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -12.9525 -10.3791 -10.3493 -10.9712 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.1517 -10.834 -11.205 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.5433 -11.6587 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -15.12 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
