 -20.4375 -16.3684 -15.7537 -15.469 -15.3272 -15.2764 -15.264 -15.2042 -15.1522 -15.1721 -14.9719 -14.7455 -14.6221 -14.5581 -14.5268 -14.5352 -14.5894 -14.7274 -15.023 -16.1884
 -16.3684 -13.3825 -12.3503 -11.8362 -11.5343 -11.3537 -11.2322 -11.1138 -11.0439 -10.9203 -10.6389 -10.4881 -10.3743 -10.3214 -10.3141 -10.3535 -10.4817 -10.9277 -11.4075 inf
 -15.7537 -12.3503 -11.4787 -11.0827 -10.8998 -10.8044 -10.7091 -10.6058 -10.5846 -10.2893 -10.0696 -9.9361 -9.84459 -9.84193 -9.88436 -10.0286 -10.4969 -10.9735 inf inf
 -15.469 -11.8362 -11.0827 -10.7974 -10.6777 -10.6118 -10.4974 -10.439 -10.3067 -9.95774 -9.78273 -9.67565 -9.64498 -9.65547 -9.79295 -10.2904 -10.7474 inf inf inf
 -15.3272 -11.5343 -10.8998 -10.6777 -10.7129 -10.6408 -10.4439 -10.4109 -10.0295 -9.76566 -9.63365 -9.55301 -9.554 -9.68676 -10.1573 -10.6324 inf inf inf inf
 -15.2764 -11.3537 -10.8044 -10.6118 -10.6408 -10.7836 -10.5936 -10.3703 -9.90942 -9.67884 -9.57255 -9.53763 -9.63214 -10.1076 -10.5964 inf inf inf inf inf
 -15.264 -11.2322 -10.7091 -10.4974 -10.4439 -10.5936 -10.9701 -10.3124 -9.87225 -9.67671 -9.60676 -9.66421 -10.1069 -10.6031 inf inf inf inf inf inf
 -15.2042 -11.1138 -10.6058 -10.439 -10.4109 -10.3703 -10.3124 -10.4348 -9.98622 -9.7683 -9.75719 -10.1742 -10.6519 inf inf inf inf inf inf inf
 -15.1522 -11.0439 -10.5846 -10.3067 -10.0295 -9.90942 -9.87225 -9.98622 -10.2407 -10.0446 -10.3257 -10.7837 inf inf inf inf inf inf inf inf
 -15.1721 -10.9203 -10.2893 -9.95774 -9.76566 -9.67884 -9.67671 -9.7683 -10.0446 -10.761 -11.0909 inf inf inf inf inf inf inf inf inf
 -14.9719 -10.6389 -10.0696 -9.78273 -9.63365 -9.57255 -9.60676 -9.75719 -10.3257 -11.0909 inf inf inf inf inf inf inf inf inf inf
 -14.7455 -10.4881 -9.9361 -9.67565 -9.55301 -9.53763 -9.66421 -10.1742 -10.7837 inf inf inf inf inf inf inf inf inf inf inf
 -14.6221 -10.3743 -9.84459 -9.64498 -9.554 -9.63214 -10.1069 -10.6519 inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5581 -10.3214 -9.84193 -9.65547 -9.68676 -10.1076 -10.6031 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5268 -10.3141 -9.88436 -9.79295 -10.1573 -10.5964 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5352 -10.3535 -10.0286 -10.2904 -10.6324 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5894 -10.4817 -10.4969 -10.7474 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.7274 -10.9277 -10.9735 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -15.023 -11.4075 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.1884 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
