 -20.1033 -16.1823 -15.5616 -15.2731 -15.1303 -15.0735 -15.0641 -15.01 -14.9618 -14.9933 -14.7948 -14.5722 -14.4574 -14.3902 -14.3544 -14.365 -14.4289 -14.5673 -14.8704 -16.0714
 -16.1823 -13.5276 -12.4276 -11.873 -11.5494 -11.3642 -11.2304 -11.085 -11.0154 -10.9011 -10.6259 -10.4707 -10.376 -10.3232 -10.2877 -10.338 -10.4608 -10.925 -11.4316 inf
 -15.5616 -12.4276 -11.5135 -11.0854 -10.8765 -10.7735 -10.6689 -10.5677 -10.5505 -10.2649 -10.0389 -9.90992 -9.85498 -9.83922 -9.8449 -10.0179 -10.4881 -10.9886 inf inf
 -15.2731 -11.873 -11.0854 -10.7709 -10.6365 -10.5669 -10.4464 -10.3929 -10.2778 -9.92049 -9.76365 -9.66224 -9.61893 -9.64679 -9.7683 -10.262 -10.7757 inf inf inf
 -15.1303 -11.5494 -10.8765 -10.6365 -10.664 -10.5689 -10.3962 -10.3656 -10.0075 -9.74332 -9.58541 -9.52887 -9.55016 -9.65233 -10.1638 -10.651 inf inf inf inf
 -15.0735 -11.3642 -10.7735 -10.5669 -10.5689 -10.7154 -10.5315 -10.3168 -9.86791 -9.65278 -9.54588 -9.51126 -9.61487 -10.0976 -10.6082 inf inf inf inf inf
 -15.0641 -11.2304 -10.6689 -10.4464 -10.3962 -10.5315 -10.9075 -10.2792 -9.83376 -9.64601 -9.58218 -9.63718 -10.0993 -10.6208 inf inf inf inf inf inf
 -15.01 -11.085 -10.5677 -10.3929 -10.3656 -10.3168 -10.2792 -10.3568 -9.96942 -9.73979 -9.74132 -10.1664 -10.678 inf inf inf inf inf inf inf
 -14.9618 -11.0154 -10.5505 -10.2778 -10.0075 -9.86791 -9.83376 -9.96942 -10.1917 -10.019 -10.3011 -10.7988 inf inf inf inf inf inf inf inf
 -14.9933 -10.9011 -10.2649 -9.92049 -9.74332 -9.65278 -9.64601 -9.73979 -10.019 -10.7449 -11.1064 inf inf inf inf inf inf inf inf inf
 -14.7948 -10.6259 -10.0389 -9.76365 -9.58541 -9.54588 -9.58218 -9.74132 -10.3011 -11.1064 inf inf inf inf inf inf inf inf inf inf
 -14.5722 -10.4707 -9.90992 -9.66224 -9.52887 -9.51126 -9.63718 -10.1664 -10.7988 inf inf inf inf inf inf inf inf inf inf inf
 -14.4574 -10.376 -9.85498 -9.61893 -9.55016 -9.61487 -10.0993 -10.678 inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3902 -10.3232 -9.83922 -9.64679 -9.65233 -10.0976 -10.6208 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3544 -10.2877 -9.8449 -9.7683 -10.1638 -10.6082 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.365 -10.338 -10.0179 -10.262 -10.651 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.4289 -10.4608 -10.4881 -10.7757 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5673 -10.925 -10.9886 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.8704 -11.4316 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.0714 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
