 -19.978 -16.1184 -15.4881 -15.1987 -15.0535 -15.0035 -14.9913 -14.9381 -14.8928 -14.9213 -14.7278 -14.5052 -14.3909 -14.3218 -14.2946 -14.3058 -14.3728 -14.5098 -14.8167 -16.0243
 -16.1184 -13.6032 -12.4686 -11.9028 -11.566 -11.3674 -11.2315 -11.0936 -11.0277 -10.9061 -10.6151 -10.467 -10.3677 -10.309 -10.2875 -10.3376 -10.4762 -10.9282 -11.4508 inf
 -15.4881 -12.4686 -11.5142 -11.0788 -10.8602 -10.7737 -10.6522 -10.5573 -10.5395 -10.253 -10.035 -9.90798 -9.83761 -9.80967 -9.85765 -10.0093 -10.4887 -10.9955 inf inf
 -15.1987 -11.9028 -11.0788 -10.7487 -10.6219 -10.5644 -10.4335 -10.3727 -10.2558 -9.91867 -9.72699 -9.64024 -9.59941 -9.64588 -9.76721 -10.2632 -10.782 inf inf inf
 -15.0535 -11.566 -10.8602 -10.6219 -10.6344 -10.561 -10.3783 -10.3447 -9.98567 -9.72872 -9.58294 -9.50792 -9.52836 -9.65284 -10.1415 -10.6614 inf inf inf inf
 -15.0035 -11.3674 -10.7737 -10.5644 -10.561 -10.6998 -10.5285 -10.3174 -9.8494 -9.6326 -9.5168 -9.51059 -9.61374 -10.0844 -10.626 inf inf inf inf inf
 -14.9913 -11.2315 -10.6522 -10.4335 -10.3783 -10.5285 -10.8927 -10.2651 -9.83162 -9.6345 -9.56353 -9.63607 -10.0846 -10.6272 inf inf inf inf inf inf
 -14.9381 -11.0936 -10.5573 -10.3727 -10.3447 -10.3174 -10.2651 -10.3514 -9.93683 -9.73139 -9.73306 -10.1503 -10.6897 inf inf inf inf inf inf inf
 -14.8928 -11.0277 -10.5395 -10.2558 -9.98567 -9.8494 -9.83162 -9.93683 -10.1857 -10.0133 -10.2963 -10.8051 inf inf inf inf inf inf inf inf
 -14.9213 -10.9061 -10.253 -9.91867 -9.72872 -9.6326 -9.6345 -9.73139 -10.0133 -10.7134 -11.1097 inf inf inf inf inf inf inf inf inf
 -14.7278 -10.6151 -10.035 -9.72699 -9.58294 -9.5168 -9.56353 -9.73306 -10.2963 -11.1097 inf inf inf inf inf inf inf inf inf inf
 -14.5052 -10.467 -9.90798 -9.64024 -9.50792 -9.51059 -9.63607 -10.1503 -10.8051 inf inf inf inf inf inf inf inf inf inf inf
 -14.3909 -10.3677 -9.83761 -9.59941 -9.52836 -9.61374 -10.0846 -10.6897 inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3218 -10.309 -9.80967 -9.64588 -9.65284 -10.0844 -10.6272 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.2946 -10.2875 -9.85765 -9.76721 -10.1415 -10.626 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3058 -10.3376 -10.0093 -10.2632 -10.6614 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.3728 -10.4762 -10.4887 -10.782 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5098 -10.9282 -10.9955 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.8167 -11.4508 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.0243 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
