 -18.2652 -14.9225 -14.3544 -14.0835 -13.9356 -13.8805 -13.8853 -13.8599 -13.8504 -13.934 -13.785 -13.5699 -13.4719 -13.4245 -13.418 -13.4516 -13.5401 -13.7027 -14.0537 -15.4613
 -14.9225 -14.0763 -12.9789 -12.2946 -11.8818 -11.6026 -11.3793 -11.1996 -11.06 -10.9326 -10.6708 -10.4951 -10.3474 -10.2828 -10.2586 -10.2796 -10.4106 -10.8691 -11.5789 inf
 -14.3544 -12.9789 -12.1059 -11.3161 -10.9108 -10.6787 -10.5107 -10.3849 -10.3614 -10.1021 -9.93052 -9.79946 -9.7234 -9.71782 -9.75104 -9.89832 -10.4252 -11.1258 inf inf
 -14.0835 -12.2946 -11.3161 -10.7221 -10.4249 -10.3048 -10.1703 -10.127 -10.0464 -9.72334 -9.59445 -9.49927 -9.44999 -9.51296 -9.66313 -10.1798 -10.9029 inf inf inf
 -13.9356 -11.8818 -10.9108 -10.4249 -10.2665 -10.1881 -10.0516 -10.0757 -9.75887 -9.51731 -9.4008 -9.34505 -9.36409 -9.5117 -10.0363 -10.786 inf inf inf inf
 -13.8805 -11.6026 -10.6787 -10.3048 -10.1881 -10.2614 -10.1597 -10.0303 -9.61073 -9.42432 -9.33935 -9.33424 -9.4572 -9.97576 -10.7263 inf inf inf inf inf
 -13.8853 -11.3793 -10.5107 -10.1703 -10.0516 -10.1597 -10.5544 -9.96946 -9.5685 -9.41017 -9.38312 -9.47278 -9.97938 -10.716 inf inf inf inf inf inf
 -13.8599 -11.1996 -10.3849 -10.127 -10.0757 -10.0303 -9.96946 -10.0597 -9.68197 -9.50391 -9.54158 -10.0076 -10.7624 inf inf inf inf inf inf inf
 -13.8504 -11.06 -10.3614 -10.0464 -9.75887 -9.61073 -9.5685 -9.68197 -9.91195 -9.78042 -10.1488 -10.8697 inf inf inf inf inf inf inf inf
 -13.934 -10.9326 -10.1021 -9.72334 -9.51731 -9.42432 -9.41017 -9.50391 -9.78042 -10.5443 -11.1584 inf inf inf inf inf inf inf inf inf
 -13.785 -10.6708 -9.93052 -9.59445 -9.4008 -9.33935 -9.38312 -9.54158 -10.1488 -11.1584 inf inf inf inf inf inf inf inf inf inf
 -13.5699 -10.4951 -9.79946 -9.49927 -9.34505 -9.33424 -9.47278 -10.0076 -10.8697 inf inf inf inf inf inf inf inf inf inf inf
 -13.4719 -10.3474 -9.7234 -9.44999 -9.36409 -9.4572 -9.97938 -10.7624 inf inf inf inf inf inf inf inf inf inf inf inf
 -13.4245 -10.2828 -9.71782 -9.51296 -9.5117 -9.97576 -10.716 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.418 -10.2586 -9.75104 -9.66313 -10.0363 -10.7263 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.4516 -10.2796 -9.89832 -10.1798 -10.786 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.5401 -10.4106 -10.4252 -10.9029 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.7027 -10.8691 -11.1258 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.0537 -11.5789 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -15.4613 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
