 -18.5413 -15.1312 -14.5496 -14.271 -14.1322 -14.0753 -14.0706 -14.0436 -14.0273 -14.0998 -13.9382 -13.7334 -13.6266 -13.5737 -13.5678 -13.5919 -13.6691 -13.8394 -14.176 -15.5478
 -15.1312 -14.2491 -13.0064 -12.3237 -11.895 -11.6007 -11.3766 -11.1726 -11.0403 -10.9051 -10.6337 -10.4749 -10.3528 -10.2933 -10.2516 -10.2826 -10.4074 -10.8888 -11.5582 inf
 -14.5496 -13.0064 -11.8616 -11.221 -10.8619 -10.6559 -10.5171 -10.4003 -10.4001 -10.1316 -9.94232 -9.82844 -9.75022 -9.72597 -9.77121 -9.92935 -10.4283 -11.1092 inf inf
 -14.271 -12.3237 -11.221 -10.7026 -10.4566 -10.3254 -10.2041 -10.1547 -10.0721 -9.76244 -9.61674 -9.53727 -9.49792 -9.50517 -9.67445 -10.1949 -10.8797 inf inf inf
 -14.1322 -11.895 -10.8619 -10.4566 -10.3342 -10.2606 -10.1145 -10.1198 -9.78729 -9.56036 -9.43779 -9.40385 -9.39441 -9.54831 -10.0755 -10.7643 inf inf inf inf
 -14.0753 -11.6007 -10.6559 -10.3254 -10.2606 -10.3339 -10.2251 -10.0808 -9.66307 -9.47032 -9.36752 -9.36649 -9.49032 -10.0031 -10.7167 inf inf inf inf inf
 -14.0706 -11.3766 -10.5171 -10.2041 -10.1145 -10.2251 -10.6056 -10.0191 -9.62734 -9.45085 -9.41157 -9.4959 -9.98474 -10.7025 inf inf inf inf inf inf
 -14.0436 -11.1726 -10.4003 -10.1547 -10.1198 -10.0808 -10.0191 -10.0945 -9.7119 -9.54438 -9.58562 -10.0503 -10.7529 inf inf inf inf inf inf inf
 -14.0273 -11.0403 -10.4001 -10.0721 -9.78729 -9.66307 -9.62734 -9.7119 -9.96656 -9.82184 -10.1617 -10.8649 inf inf inf inf inf inf inf inf
 -14.0998 -10.9051 -10.1316 -9.76244 -9.56036 -9.47032 -9.45085 -9.54438 -9.82184 -10.5779 -11.1467 inf inf inf inf inf inf inf inf inf
 -13.9382 -10.6337 -9.94232 -9.61674 -9.43779 -9.36752 -9.41157 -9.58562 -10.1617 -11.1467 inf inf inf inf inf inf inf inf inf inf
 -13.7334 -10.4749 -9.82844 -9.53727 -9.40385 -9.36649 -9.4959 -10.0503 -10.8649 inf inf inf inf inf inf inf inf inf inf inf
 -13.6266 -10.3528 -9.75022 -9.49792 -9.39441 -9.49032 -9.98474 -10.7529 inf inf inf inf inf inf inf inf inf inf inf inf
 -13.5737 -10.2933 -9.72597 -9.50517 -9.54831 -10.0031 -10.7025 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.5678 -10.2516 -9.77121 -9.67445 -10.0755 -10.7167 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.5919 -10.2826 -9.92935 -10.1949 -10.7643 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.6691 -10.4074 -10.4283 -10.8797 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -13.8394 -10.8888 -11.1092 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.176 -11.5582 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -15.5478 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
