 -20.5381 -16.4159 -15.8101 -15.5211 -15.3862 -15.3331 -15.3192 -15.2606 -15.2054 -15.2275 -15.0261 -14.7896 -14.677 -14.6041 -14.5728 -14.5814 -14.6449 -14.7785 -15.0733 -16.2264
 -16.4159 -13.323 -12.3241 -11.808 -11.5287 -11.3599 -11.2317 -11.1165 -11.0399 -10.9206 -10.648 -10.4805 -10.3729 -10.3254 -10.2967 -10.348 -10.4818 -10.9345 -11.4012 inf
 -15.8101 -12.3241 -11.4703 -11.0849 -10.9107 -10.8203 -10.708 -10.6163 -10.5931 -10.2902 -10.0782 -9.93115 -9.86308 -9.84755 -9.88339 -10.029 -10.5076 -10.9646 inf inf
 -15.5211 -11.808 -11.0849 -10.8053 -10.693 -10.6317 -10.5011 -10.4453 -10.3078 -9.94765 -9.78324 -9.65483 -9.63815 -9.66409 -9.78628 -10.2872 -10.7454 inf inf inf
 -15.3862 -11.5287 -10.9107 -10.693 -10.7518 -10.64 -10.4694 -10.4203 -10.0442 -9.78459 -9.62931 -9.55499 -9.56374 -9.67834 -10.1626 -10.6245 inf inf inf inf
 -15.3331 -11.3599 -10.8203 -10.6317 -10.64 -10.791 -10.6054 -10.3801 -9.91472 -9.68527 -9.57213 -9.53445 -9.65021 -10.1106 -10.5858 inf inf inf inf inf
 -15.3192 -11.2317 -10.708 -10.5011 -10.4694 -10.6054 -10.98 -10.3237 -9.89384 -9.68016 -9.60069 -9.66021 -10.1167 -10.5877 inf inf inf inf inf inf
 -15.2606 -11.1165 -10.6163 -10.4453 -10.4203 -10.3801 -10.3237 -10.4284 -9.99067 -9.77617 -9.7856 -10.1735 -10.6526 inf inf inf inf inf inf inf
 -15.2054 -11.0399 -10.5931 -10.3078 -10.0442 -9.91472 -9.89384 -9.99067 -10.2418 -10.0529 -10.3306 -10.7728 inf inf inf inf inf inf inf inf
 -15.2275 -10.9206 -10.2902 -9.94765 -9.78459 -9.68527 -9.68016 -9.77617 -10.0529 -10.7743 -11.0899 inf inf inf inf inf inf inf inf inf
 -15.0261 -10.648 -10.0782 -9.78324 -9.62931 -9.57213 -9.60069 -9.7856 -10.3306 -11.0899 inf inf inf inf inf inf inf inf inf inf
 -14.7896 -10.4805 -9.93115 -9.65483 -9.55499 -9.53445 -9.66021 -10.1735 -10.7728 inf inf inf inf inf inf inf inf inf inf inf
 -14.677 -10.3729 -9.86308 -9.63815 -9.56374 -9.65021 -10.1167 -10.6526 inf inf inf inf inf inf inf inf inf inf inf inf
 -14.6041 -10.3254 -9.84755 -9.66409 -9.67834 -10.1106 -10.5877 inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5728 -10.2967 -9.88339 -9.78628 -10.1626 -10.5858 inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.5814 -10.348 -10.029 -10.2872 -10.6245 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.6449 -10.4818 -10.5076 -10.7454 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -14.7785 -10.9345 -10.9646 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -15.0733 -11.4012 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
 -16.2264 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
